ID,Created,"UK or India
","Agent Tenure
","Interaction Date
","Interaction duration
","Interaction Type
","Interaction Reason
","DF Arrears (Months):
","Were there any vulnerability markers on the customers account?
","Q1-Did the advisor process Personal Data in accordance with the Data protection Act?
","Q1 - Failure Reasons
","Q2 - Did the advisor confirm the customer's or authorised 3rd party's contact telephone number, email, and up to date home address and update date the system accordingly if required? 
","Q2 - Failure Reasons
","Q3 - Did the advisor understand the customer's past financial situation including the reason they have failed or may fail to pay Three?
","Q3 - Failure Reasons
","Q4 -  Did the advisor understand the customer's present financial situation?
","Q4 - Failure Reasons
","Q5 - Did the advisor understand the customer's future financial situation?
","Q5 - Failure Reasons
","Q6 - Did the advisor correctly identify & explore new vulnerability needs?
","Q6 - Failure Reasons
","Q7 - Did the advisor correctly acknowledge & explore existing vulnerability needs?
","Q7 - Failure Reasons
","Q8 - Where applicable did the advisor address any new accessibility needs during their interaction?
","Q8 - Failure Reasons
","Q9 - Where applicable did the advisor address any existing accessibility needs during their interaction?
","Q9 - Failure Reasons
","Q10 - Did the advisor gain full explicit consent to note the customer's new vulnerability and/or accessibility need?
","Q10 - Failure Reasons
","Q11 - Did the advisor update the system to accurately reflect the customer's vulnerability and/or accessibility needs?
","Q11 - Failure Reasons
","Q12 - Did the advisor establish a suitable solution that supported the customer's needs taking into account their information from the conversation ?
","Q12 - Failure Reasons
","Q13 - Did the advisor read any mandatory statements/tell them in a manner that was easy for the customer to understand? 
","Q13 - Failure Reasons
","Q14 - Did we clearly advise the customer of any next steps required by them and did they explain potential consequeses for adherance/non adherance to any outcome?
","Q14 - Failure Reasons
","Q15 - Was the Income and Expenditure Tool completed correctly?
","Q15 - Failure Reasons
","Q16 - Has the advisor taken the correct system action
","Q16 - Failure Reasons
","Q17 - System updates - When payment has been taken on call/chat
","Q17 - Failure Reasons
","Q18 - Did the advisor leave adequate notes regarding the interaction?
","Q18 - Failure Reasons
","Q19-If an expression of dissatisfaction was evident, was it addressed by the agent , and correct process followed
","Q19 - Failure Reasons
","Q20-Was any new suspicious activity evident during the call/ interactions you’re scoring (i.e. not instances already identified/ flagged that pre-date the call/ interactions you’re scoring)? (non-scoring)
","Q20.1-If yes: did the advisor correctly identify the activity as suspicious?
","Q21-If applicable, did the advisor then follow the relevant process correctly and avoid “tipping off” the customer?
","Q22 - During the interaction did the advisor act within our expected conduct realms:
","Q22 - Failure Reasons
","1st Line QA Outcome
","Q23-CD Focus: Did the advisor and/or Three deal with the customer in an honest, fair, and open manner and by acting how our customers would reasonably expect us to?
","Q23-Fail Reasons
","Q24-CD Focus: Did the advisor and/or Three take all reasonable steps to prevent foreseeable or actual customer harm?
","Q24 - Failure Reasons
","Q25-CD Focus: Did the advisor and/or Three provide adequate levels of support, enabling customers to make timely and informed decisions in their best interests?
","Q25 - Failure Reasons
","Is remediation Required?
"
1235,2025-03-23T16:00:16Z,India,Over 3 (BAU),2025-03-14,1:28:17,Webchat,"[""Customer is calling to make a payment"",""Customer wants to set a PTP""]","[""March""]",,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""Missed information in the account history that would have helped to understand the situation""]",Feedback/Coaching Needed,"[""Advisor failed to attempt to obtain - Source/Frequency of income""]",Pass,,,,Pass,,N/A,,Pass,,,,Pass,,Feedback/Coaching Needed,"[""Wrong soultion provided""]",Pass,,Pass,,,,Pass,,Fail - Regulatory/Customer Impacting,"[""did not gain consent for adding card to account""]",Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
1236,2025-03-23T17:02:27Z,India,Over 3 (BAU),2025-03-21,55:27,Webchat,"[""Customer wants to change bill date""]","[""N/A""]",,Pass,,Pass,,Pass,,Pass,,Pass,,,,N/A,,N/A,,N/A,,,,N/A,,Pass,,N/A,,Pass,,,,Fail - Regulatory/Customer Impacting,"[""Process not followed""]",N/A,,Feedback/Coaching Needed,"[""Notes Incomplete""]",N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
1237,2025-03-23T17:48:55Z,India,Over 3 (BAU),2025-03-11,1:10:28,Webchat,"[""General account query"",""Customer wants to change bill date""]","[""N/A""]",,Pass,,Pass,,Feedback/Coaching Needed,"[""Missed information in the account history that would have helped to understand the situation""]",Pass,,Pass,,,,N/A,,N/A,,N/A,,,,N/A,,Pass,,N/A,,Pass,,,,Pass,,N/A,,Feedback/Coaching Needed,"[""Notes Incomplete""]",N/A,,N/A,,,Pass,,Good Outcome,,,,,,,No
1238,2025-03-23T20:27:35Z,India,Nesting,2025-03-20,01:41:06,Webchat,"[""Customer wants to set a PTP""]","[""March""]",,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""Missed information in the account history that would have helped to understand the situation"",""No discussion about continuous impact""]",Pass,,Pass,,,,N/A,,N/A,,N/A,,,,N/A,,Fail - Regulatory/Customer Impacting,"[""Solution offered did not include understanding of the customers history from system""]",Pass,,Fail - Regulatory/Customer Impacting,"[""DD options""]",,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,No
1239,2025-03-24T07:31:59Z,India,LCA,2025-03-20,"00:41:53
",Inbound,"[""Customer wants to set a PTP""]","[""January"",""February"",""December""]",,Pass,,Pass,,Feedback/Coaching Needed,"[""Short Term not established""]",Pass,,Pass,,,,Pass,,N/A,,Pass,,,,Pass,,Pass,,Pass,,Pass,,,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
1240,2025-03-24T07:32:41Z,India,LCA,2025-03-18,"00:38:24
",Inbound,"[""Customer wants to set a PTP""]","[""February""]",,Pass,,Pass,,Pass,,Pass,,Pass,,,,N/A,,N/A,,N/A,,,,N/A,,Pass,,Fail - Regulatory/Customer Impacting,"[""Read the wrong mandatory information""]",Fail - Regulatory/Customer Impacting,"[""Incorrect information provided""]",,,Fail - Regulatory/Customer Impacting,"[""PTP set incorrectly"",""DD Not surpressed""]",N/A,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,Yes
1241,2025-03-24T07:33:02Z,India,LCA,2025-03-19,"00:30:04
",Inbound,"[""Customer wants to set a PTP""]","[""January"",""July""]",,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""The root cause not fully established""]",Fail - Regulatory/Customer Impacting,"[""Advisor failed to attempt to obtain - Source/Frequency of income""]",Fail - Regulatory/Customer Impacting,"[""The proposed solution is not affordable""]",,,N/A,,N/A,,N/A,,,,N/A,,Fail - Regulatory/Customer Impacting,"[""Solution offered did not include understanding of the customers needs from conversation""]",Pass,,Fail - Regulatory/Customer Impacting,"[""Incorrect information provided""]",,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,No
1242,2025-03-24T07:33:28Z,India,LCA,2025-03-18,"00:56:54
",Inbound,"[""Customer wants to set a PTP""]","[""February"",""March""]",,Pass,,Pass,,Pass,,Pass,,Pass,,,,Pass,,N/A,,N/A,,,,N/A,,Pass,,Pass,,Pass,,,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome,,,,,,,No
1243,2025-03-24T07:34:12Z,India,LCA,2025-03-18,"00:45:44
",Inbound,"[""Customer wants to set a PTP""]","[""January"",""March"",""June"",""July"",""August""]",,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""The root cause not fully established""]",Pass,,Pass,,,,Pass,,N/A,,N/A,,,,N/A,,Pass,,Pass,,Pass,,,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
1244,2025-03-24T07:34:36Z,India,LCA,2025-03-19,"00:35:21
",Inbound,"[""Customer wants a PA (up to 6 months instalments)""]","[""January"",""February"",""December"",""May""]",,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""The root cause not fully established""]",Fail - Regulatory/Customer Impacting,"[""Advisor failed to attempt to obtain - whether this is short term"",""Advisor failed to attempt to obtain - Source/Frequency of income""]",Pass,,,,Pass,,N/A,,N/A,,,,N/A,,Fail - Regulatory/Customer Impacting,"[""Solution offered did not include understanding of the customers history from system""]",Fail - Regulatory/Customer Impacting,"[""Mandatory info not read""]",Pass,,,,Pass,,N/A,,Feedback/Coaching Needed,"[""Notes Inacurate""]",N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,No
1245,2025-03-24T07:35:33Z,India,LCA,2025-03-19,"00:25:29
",Inbound,"[""Customer wants to set a PTP""]","[""March""]",,Pass,,Pass,,Pass,,Pass,,Pass,,,,N/A,,N/A,,N/A,,,,N/A,,Pass,,Pass,,Pass,,,,Pass,,N/A,,Feedback/Coaching Needed,"[""Notes Incomplete""]",N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
1246,2025-03-24T07:36:14Z,India,LCA,2025-03-18,"00:40:14
",Inbound,"[""Customer wants a PA (up to 6 months instalments)""]","[""January"",""February"",""November"",""December""]",,Pass,,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""Advisor failed to attempt to obtain - Where financial difficulty was established/evident was Income and Expenditure process followed"",""Advisor failed to attempt to obtain - Source/Frequency of income""]",Pass,,,,N/A,,N/A,,N/A,,,,N/A,,Fail - Regulatory/Customer Impacting,"[""I&E - Advisor failed to offer where appropriate I&E""]",Pass,,Pass,,,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,Yes
1247,2025-03-24T07:37:10Z,India,LCA,2025-03-19,"00:26:55
",Inbound,"[""Customer wants to set a PTP""]","[""November""]",,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""The root cause not fully established""]",Fail - Regulatory/Customer Impacting,"[""Advisor failed to attempt to obtain - Source/Frequency of income""]",Fail - Regulatory/Customer Impacting,"[""The proposed solution is not affordable""]",,,N/A,,N/A,,N/A,,,,N/A,,Fail - Regulatory/Customer Impacting,"[""Wrong soultion provided"",""Solution offered did not include understanding of the customers needs from conversation""]",Pass,,Fail - Regulatory/Customer Impacting,"[""Incorrect information provided""]",,,Pass,,N/A,,Feedback/Coaching Needed,"[""Notes Inacurate""]",N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,No
1248,2025-03-24T07:37:39Z,India,LCA,2025-03-18,"00:26:23
",Inbound,"[""Customer wants to set a PTP""]","[""January""]",,Pass,,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""Advisor failed to attempt to obtain - Source/Frequency of income"",""Advisor failed to attempt to obtain - whether this is short term""]",Fail - Regulatory/Customer Impacting,"[""Potential impact was not established""]",,,N/A,,N/A,,N/A,,,,N/A,,Fail - Regulatory/Customer Impacting,"[""Solution offered did not include understanding of the customers history from system"",""Wrong soultion provided""]",Pass,,Fail - Regulatory/Customer Impacting,"[""Incorrect information provided""]",,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,No
1249,2025-03-24T08:58:13Z,India,Over 3 (BAU),2025-03-22,01:16:07,Webchat,"[""Customer wants to set a PTP""]","[""March""]",,Pass,,Pass,,Pass,,Pass,,Pass,,,,N/A,,N/A,,N/A,,,,N/A,,Pass,,Pass,,Pass,,,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome,,,,,,,No
1250,2025-03-24T10:17:02Z,India,Over 3 (BAU),2025-03-23,00:51:07,Webchat,"[""Customer wants a bill explanation/breakdown (why is my bill so high?)""]","[""N/A""]",,Pass,,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""Advisor failed to attempt to obtain - Customer Priority bills status"",""Advisor failed to attempt to obtain - Source/Frequency of income""]",Pass,,,,N/A,,N/A,,N/A,,,,N/A,,Pass,,Fail - Regulatory/Customer Impacting,"[""Mandatory info not read""]",Pass,,,,Pass,,N/A,,Feedback/Coaching Needed,"[""Notes Inacurate""]",Pass,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
1251,2025-03-24T10:19:22Z,India,Gradbay,2025-03-19,22m 02s,Inbound,"[""Customer wants to set a PTP""]","[""February""]",,Pass,,Pass,,Pass,,N/A,,Feedback/Coaching Needed,"[""Potential impact was not established""]",,,N/A,,N/A,,N/A,,,,N/A,,Pass,,Fail - Regulatory/Customer Impacting,"[""Mandatory info not read""]",Pass,,,,Pass,,N/A,,Feedback/Coaching Needed,"[""Notes Inacurate""]",N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
1252,2025-03-24T10:50:36Z,India,Gradbay,2025-03-18,00:37:49,Inbound,"[""Customer wants to set a PTP""]","[""August"",""March""]",,Pass,,Pass,,Pass,,Pass,,Pass,,,,Pass,,N/A,,Pass,,,,Feedback/Coaching Needed,"[""Required system amends not made""]",Pass,,Pass,,Feedback/Coaching Needed,"[""General - Next steps not confirmed""]",,,Pass,,N/A,,Feedback/Coaching Needed,"[""Notes Inacurate""]",N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,Yes
1253,2025-03-24T10:56:50Z,India,Over 3 (BAU),2025-03-22,01:32:57,Webchat,"[""Customer is calling to make a payment""]","[""March""]",,Pass,,Feedback/Coaching Needed,"[""Mandatory contact information incomplete""]",Pass,,Pass,,Pass,,,,Pass,,Pass,,Pass,,,,Pass,,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""General - Next steps not confirmed""]",,,Pass,,Pass,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
1254,2025-03-24T11:12:14Z,India,Over 3 (BAU),2025-03-21,00:22:55,Inbound,"[""General account query"",""Customer wants a PA (up to 6 months instalments)""]","[""N/A""]",,Pass,,Feedback/Coaching Needed,"[""System not updated""]",Pass,,Feedback/Coaching Needed,"[""Advisor failed to attempt to obtain - Source/Frequency of income""]",Pass,,,,N/A,,N/A,,N/A,,,,N/A,,Pass,,Pass,,Pass,,,,Pass,,N/A,,Feedback/Coaching Needed,"[""Notes Inacurate""]",N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
1255,2025-03-24T11:58:20Z,India,Gradbay,2025-03-21,1h 03m 51s,Webchat,"[""Customer is calling to make a payment""]","[""February"",""March""]",,Pass,,Pass,,Feedback/Coaching Needed,"[""Missed information in the account history that would have helped to understand the situation""]",N/A,,Pass,,,,Feedback/Coaching Needed,"[""Vulnerability not identified""]",N/A,,N/A,,,,N/A,,Pass,,Pass,,Pass,,,,Pass,,Fail - Regulatory/Customer Impacting,"[""Did not confirm credit/debit card"",""Did not ask if customer wants to save card""]",Feedback/Coaching Needed,"[""Notes Inacurate""]",N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
1256,2025-03-24T12:04:34Z,India,Gradbay,2025-03-23,22:14,Inbound,"[""Customer wants to set a PTP""]","[""January"",""October"",""December""]",,Pass,,Fail - Regulatory/Customer Impacting,"[""System not updated""]",Fail - Regulatory/Customer Impacting,"[""The root cause not fully established"",""No discussion about continuous impact"",""Missed information in the account history that would have helped to understand the situation"",""Short Term not established""]",Fail - Regulatory/Customer Impacting,"[""Advisor failed to attempt to obtain - Customer Priority bills status""]",Fail - Regulatory/Customer Impacting,"[""Long Term not established""]",,,Fail - Regulatory/Customer Impacting,"[""Vulnerability not identified"",""No support provided"",""T - Thank"",""S - Signposting""]",N/A,,N/A,,,,N/A,,Fail - Regulatory/Customer Impacting,"[""Pressured the customer into incorrect solution"",""Solution offered did not include all suitable instalment options"",""Solution offered did not include understanding of the customers history from system"",""Solution offered did not include understanding of the customers needs from conversation"",""Wrong soultion provided""]",Fail - Regulatory/Customer Impacting,"[""Mandatory info not read""]",Fail - Regulatory/Customer Impacting,"[""Incorrect information provided""]",,,N/A,,N/A,,Fail - Regulatory/Customer Impacting,"[""Notes Incomplete""]",N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,No
1257,2025-03-24T12:12:11Z,India,Gradbay,2025-03-21,20:13,Inbound,"[""Customer wants to set a PTP""]","[""N/A""]",,Pass,,Pass,,Pass,,Pass,,Feedback/Coaching Needed,"[""The proposed solution is not affordable""]",,,N/A,,N/A,,N/A,,,,N/A,,Feedback/Coaching Needed,"[""Process not followed""]",Pass,,Pass,,,,Pass,,Pass,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
1258,2025-03-24T13:09:25Z,India,Over 3 (BAU),2025-03-24,00:50:48,Webchat,"[""Customer is calling to make a payment""]","[""March""]",,Pass,,Feedback/Coaching Needed,"[""Mandatory contact information incomplete""]",Pass,,Pass,,Pass,,,,N/A,,N/A,,N/A,,,,N/A,,Pass,,N/A,,Feedback/Coaching Needed,"[""General - Next steps not confirmed""]",,,Pass,,Pass,,Pass,,N/A,,N/A,,,Pass,,Good Outcome,,,,,,,No
1259,2025-03-24T13:23:47Z,UK,Over 3 (BAU),2025-03-21,00:29:29,Inbound,"[""Customer wants to change bill date"",""Customer wants to set a PTP""]","[""February""]",,Pass,,Fail - Regulatory/Customer Impacting,"[""Did not confirm Telephone number""]",Pass,,Pass,,Pass,,,,Pass,,N/A,,Feedback/Coaching Needed,"[""Read the wrong mandatory information""]",,,Fail - Regulatory/Customer Impacting,"[""Required system amends not made""]",Pass,,Feedback/Coaching Needed,"[""Read the wrong mandatory information""]",Fail - Regulatory/Customer Impacting,"[""Incorrect information provided""]",,,Pass,,N/A,,Fail - Regulatory/Customer Impacting,"[""Notes Incomplete""]",Pass,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,Yes
1260,2025-03-24T13:36:37Z,India,Gradbay,2025-03-22,00:21:23,Inbound,"[""Customer wants to set a PTP""]","[""December"",""November"",""January""]",,Pass,,Pass,,Pass,,N/A,,N/A,,,,Pass,,N/A,,Pass,,,,Pass,,Pass,,Feedback/Coaching Needed,"[""Mandatory info not read""]",Pass,,,,N/A,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
1261,2025-03-24T14:05:58Z,India,Gradbay,2025-03-23,1h 53m 29s,Webchat,"[""Customer wants to set a PTP"",""Customer wants to change bill date"",""Customer wants a PA (up to 6 months instalments)""]","[""January"",""February"",""March""]",,Pass,,Feedback/Coaching Needed,"[""Did not confirm Telephone number""]",Feedback/Coaching Needed,"[""The root cause not fully established""]",Pass,,Pass,,,,N/A,,N/A,,N/A,,,,N/A,,Pass,,Pass,,Feedback/Coaching Needed,"[""General - Next steps not confirmed""]",,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - System/Process,,,,,,,No
1262,2025-03-24T14:14:57Z,India,Gradbay,2025-03-18,36:40,Inbound,"[""Customer wants to set a PTP""]","[""N/A""]",,Pass,,Pass,,Pass,,Pass,,Pass,,,,N/A,,N/A,,N/A,,,,N/A,,Feedback/Coaching Needed,"[""Solution offered did not include all suitable instalment options""]",Feedback/Coaching Needed,"[""Mandatory info not read""]",Feedback/Coaching Needed,"[""Incorrect information provided""]",,,Pass,,Pass,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
1263,2025-03-24T14:22:23Z,UK,Over 3 (BAU),2025-03-22,02:02:01,Webchat,"[""Customer wants a PA (up to 6 months instalments)"", ""I&E Selector""]","[""November"",""December"",""January"",""February"",""March""]",,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""The root cause not fully established""]",Pass,,Pass,,,,Pass,,N/A,,Pass,,,,Pass,,Fail - Regulatory/Customer Impacting,"[""The I&E was not completed correctly""]",Pass,,Fail - Regulatory/Customer Impacting,"[""Incorrect information provided""]",,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,No
1264,2025-03-24T16:14:07Z,UK,Over 3 (BAU),2025-03-14,01:28:17,Webchat,"[""Customer is calling to make a payment""]","[""March""]",,Pass,,Pass,,Pass,,Feedback/Coaching Needed,"[""Advisor failed to attempt to obtain - Source/Frequency of income""]",Pass,,,,Pass,,N/A,,Pass,,,,Pass,,Pass,,Pass,,Pass,,,,Pass,,Pass,,Feedback/Coaching Needed,"[""Notes Inacurate""]",N/A,,N/A,,,Pass,,Good Outcome,,,,,,,No
1265,2025-03-24T16:21:43Z,India,Nesting,2025-03-20,40:38,Inbound,"[""Customer is in arrears due to being unaware of two separate bills (AT and DF)"",""Customer wants a bill explanation/breakdown (why is my bill so high?)"",""Customer wants a PA (up to 6 months instalments)"",""Customer wants to change bill date"",""Customer wants to set a PTP"",""I&E selector""]","[""October"",""December"",""March""]",,Pass,,Pass,,Pass,,Pass,,Pass,,,,Fail - Regulatory/Customer Impacting,"[""Vulnerability not identified""]",N/A,,N/A,,,,N/A,,Pass,,Pass,,Pass,,,,Pass,,N/A,,Pass,,Pass,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,Yes
1266,2025-03-24T16:44:47Z,India,Gradbay,2025-03-18,29m 06s,Inbound,"[""Customer wants to set a PTP""]","[""February""]",,Pass,,Pass,,Pass,,Pass,,Pass,,,,Pass,,N/A,,N/A,,,,N/A,,Pass,,Fail - Regulatory/Customer Impacting,"[""Mandatory info not read""]",Pass,,,,Fail - Regulatory/Customer Impacting,"[""Process not followed""]",N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
1267,2025-03-24T16:58:33Z,India,Over 3 (BAU),2025-03-16,1:41:30,Webchat,"[""Customer wants to set a PTP""]","[""N/A""]",,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""The root cause not fully established""]",Fail - Regulatory/Customer Impacting,"[""Advisor failed to attempt to obtain - whether this is long term""]",Pass,,,,Pass,,N/A,,Pass,,,,Pass,,Fail - Regulatory/Customer Impacting,"[""PTP - Lead with this not considered other options""]",Pass,,Pass,,,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,Yes
1268,2025-03-24T17:06:32Z,India,Gradbay,2025-03-23,00:27:43,Inbound,"[""Customer wants to set a PTP""]","[""March""]",,Pass,,Pass,,Pass,,Pass,,Feedback/Coaching Needed,"[""The proposed solution is not affordable"",""The proposed solution is not sustainable""]",,,N/A,,N/A,,N/A,,,,N/A,,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""General - Next steps not confirmed"",""Incorrect information provided""]",,,Fail - Regulatory/Customer Impacting,"[""TS not set""]",N/A,,Feedback/Coaching Needed,"[""Notes Inacurate""]",N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,Yes
1269,2025-03-24T17:06:44Z,India,Over 3 (BAU),2025-03-21,37:23,Inbound,"[""Customer is calling to make a payment"",""Customer wants to set a PTP""]","[""January"",""February"",""March"",""April"",""May"",""June""]",,Pass,,Pass,,Pass,,Pass,,Pass,,,,Pass,,N/A,,Pass,,,,Pass,,Pass,,Pass,,Pass,,,,Pass,,Pass,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
1270,2025-03-24T17:32:18Z,India,Over 3 (BAU),2025-03-21,1:49:32,Outbound,"[""I&E selector"",""Customer wants a PA (up to 6 months instalments)""]","[""February"",""March""]",,Pass,,Pass,,Pass,,Pass,,Pass,,,,Pass,,N/A,,N/A,,,,N/A,,Fail - Regulatory/Customer Impacting,"[""The I&E was not completed correctly"",""Solution offered did not include all suitable instalment options""]",Pass,,Fail - Regulatory/Customer Impacting,"[""Incorrect information provided""]",,,Pass,,N/A,,Pass,,Fail - Regulatory/Customer Impacting,"[""FCA - Complaint not identified""]",N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,Yes
1271,2025-03-24T18:22:39Z,India,Over 3 (BAU),2025-03-15,1:27:53,Webchat,"[""BAU - I&E ""]","[""November"",""December"",""January"",""February"",""March""]",,Pass,,Pass,,Pass,,Pass,,Pass,,,,N/A,,N/A,,N/A,,,,N/A,,Pass,,Pass,,Pass,,,,Pass,,N/A,,Fail - Regulatory/Customer Impacting,"[""Notes left contain sensitive information""]",N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
1272,2025-03-24T19:07:54Z,India,Nesting,2025-03-24,33:15,Inbound,"[""Customer is calling to make a payment"",""Customer wants to change bill date"",""Customer wants a PA (up to 6 months instalments)""]","[""February"",""March""]",,Pass,,Pass,,Pass,,Pass,,Pass,,,,Pass,,N/A,,Pass,,,,Pass,,Pass,,Pass,,Pass,,,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
1273,2025-03-24T19:34:44Z,India,Nesting,2025-03-13,57:36,Inbound,"[""Customer wants a PA (up to 6 months instalments)""]","[""December"",""January"",""February""]",,Pass,,Pass,,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""Potential impact was not established""]",,,Pass,,N/A,,Pass,,,,Pass,,Pass,,Pass,,Pass,,,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
1274,2025-03-24T19:45:48Z,India,Nesting,2025-03-20,32:51,Inbound,"[""Customer wants to set a PTP""]","[""March""]",,Pass,,Pass,,Pass,,Pass,,Pass,,,,N/A,,Pass,,N/A,,,,N/A,,Pass,,Pass,,Pass,,,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome,,,,,,,No
1275,2025-03-24T19:48:11Z,India,Nesting,2025-03-07,02:50:29,Webchat,"[""Customer wants to set a PTP""]","[""January"",""February"",""March""]",,Pass,,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""Advisor failed to attempt to obtain - Customer Priority bills status""]",Fail - Regulatory/Customer Impacting,"[""Potential impact was not established""]",,,Pass,,N/A,,Pass,,,,Pass,,Fail - Regulatory/Customer Impacting,"[""Wrong soultion provided""]",Pass,,Pass,,,,Pass,,Pass,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,No
1276,2025-03-24T20:03:27Z,India,Nesting,2025-03-13,20:05,Inbound,"[""Customer wants a PA (up to 6 months instalments)""]","[""November"",""December"",""September"",""October""]",,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""Missed information in the account history that would have helped to understand the situation"",""The root cause not fully established"",""No discussion about continuous impact""]",Fail - Regulatory/Customer Impacting,"[""Advisor failed to attempt to obtain - Source/Frequency of income"",""Advisor failed to attempt to obtain - whether this is long term"",""Advisor failed to attempt to obtain - whether this is medium  term"",""Advisor failed to attempt to obtain - whether this is short term""]",Pass,,,,Fail - Regulatory/Customer Impacting,"[""Vulnerability not identified""]",N/A,,N/A,,,,N/A,,Pass,,Pass,,Pass,,,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,Yes
